proxy,is_active,response_time_ms,status_code,anonymity,error,timestamp,source
173.245.49.44:80,False,34,403.0,unknown,Status 403 ou tempo de resposta 34ms,2025-10-12T06:14:03.896111,scraped
104.18.232.167:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896112,scraped
184.168.47.128:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896113,scraped
104.18.83.179:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896114,scraped
173.245.49.244:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896115,scraped
103.160.12.147:8199,False,5892,,unknown,Timeout,2025-10-12T06:14:03.896116,scraped
104.16.40.106:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896117,scraped
8.211.42.167:8005,True,2337,200.0,elite,,2025-10-12T06:14:03.896118,scraped
46.254.92.108:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.896119,scraped
45.159.218.212:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896120,scraped
206.238.238.175:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896121,scraped
69.84.182.229:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.896122,scraped
154.92.9.44:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896123,scraped
45.159.217.189:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896123,scraped
63.141.128.21:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896124,scraped
69.84.182.226:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896125,scraped
104.16.215.80:80,False,30,403.0,unknown,Status 403 ou tempo de resposta 30ms,2025-10-12T06:14:03.896126,scraped
199.96.165.55:8085,False,5890,,unknown,Timeout,2025-10-12T06:14:03.896127,scraped
159.112.235.136:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896128,scraped
212.183.88.140:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896129,scraped
104.19.221.164:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.896130,scraped
209.46.30.8:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896131,scraped
172.67.70.131:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896132,scraped
102.177.176.62:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896133,scraped
206.238.237.203:80,False,5890,,unknown,Timeout,2025-10-12T06:14:03.896134,scraped
185.18.250.131:80,False,37,403.0,unknown,Status 403 ou tempo de resposta 37ms,2025-10-12T06:14:03.896134,scraped
199.34.229.142:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896136,scraped
104.16.0.120:80,False,29,403.0,unknown,Status 403 ou tempo de resposta 29ms,2025-10-12T06:14:03.896137,scraped
188.42.89.197:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896138,scraped
216.205.52.77:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896139,scraped
154.197.75.199:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896139,scraped
45.194.53.103:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896140,scraped
172.64.149.22:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896141,scraped
69.84.182.12:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896142,scraped
45.131.5.6:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896143,scraped
194.152.44.164:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896144,scraped
173.245.49.246:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896145,scraped
185.193.29.131:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896146,scraped
52.188.28.218:3128,True,180,200.0,anonymous,,2025-10-12T06:14:03.896147,scraped
181.214.1.44:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.896147,scraped
194.36.55.112:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896148,scraped
23.227.60.149:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.896149,scraped
154.92.9.251:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.896150,scraped
185.174.138.233:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896151,scraped
45.131.208.125:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.896152,scraped
110.74.195.34:25,False,5888,,unknown,Timeout,2025-10-12T06:14:03.896153,scraped
104.18.187.234:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896154,scraped
45.131.6.230:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896155,scraped
172.67.181.98:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896156,scraped
104.17.240.94:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896157,scraped
160.153.0.138:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896158,scraped
104.19.16.54:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896159,scraped
185.176.26.100:80,False,33,403.0,unknown,Status 403 ou tempo de resposta 33ms,2025-10-12T06:14:03.896160,scraped
172.67.181.146:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896161,scraped
164.38.155.31:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896161,scraped
104.19.235.10:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896162,scraped
104.27.95.240:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896163,scraped
104.27.5.176:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896164,scraped
45.80.111.173:80,False,41,403.0,unknown,Status 403 ou tempo de resposta 41ms,2025-10-12T06:14:03.896165,scraped
45.131.210.6:80,False,17,403.0,unknown,Status 403 ou tempo de resposta 17ms,2025-10-12T06:14:03.896166,scraped
160.153.0.14:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896167,scraped
5.10.244.70:80,False,16,403.0,unknown,Status 403 ou tempo de resposta 16ms,2025-10-12T06:14:03.896168,scraped
104.17.95.157:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896168,scraped
31.12.75.60:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896169,scraped
104.17.160.254:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896170,scraped
172.64.32.88:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.896171,scraped
195.245.221.203:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.896172,scraped
104.25.159.138:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896173,scraped
45.12.30.131:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896174,scraped
190.93.247.49:80,False,28,403.0,unknown,Status 403 ou tempo de resposta 28ms,2025-10-12T06:14:03.896175,scraped
104.16.0.214:80,False,28,403.0,unknown,Status 403 ou tempo de resposta 28ms,2025-10-12T06:14:03.896176,scraped
104.27.4.54:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896177,scraped
104.16.212.82:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896178,scraped
185.18.250.179:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.896179,scraped
206.238.236.243:80,False,5901,,unknown,Timeout,2025-10-12T06:14:03.896180,scraped
159.246.55.77:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896181,scraped
104.17.34.109:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896182,scraped
176.118.232.12:5678,False,5901,,unknown,Timeout,2025-10-12T06:14:03.896183,scraped
104.19.194.243:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896184,scraped
185.193.30.152:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896185,scraped
198.41.192.204:80,False,29,403.0,unknown,Status 403 ou tempo de resposta 29ms,2025-10-12T06:14:03.896186,scraped
104.17.71.205:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896187,scraped
172.67.179.189:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896188,scraped
45.131.5.24:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896188,scraped
190.26.255.30:999,False,5900,,unknown,Timeout,2025-10-12T06:14:03.896194,scraped
199.34.229.223:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896195,scraped
45.131.6.6:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896196,scraped
104.21.127.23:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896197,scraped
104.18.2.59:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896198,scraped
172.67.181.102:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896199,scraped
104.17.251.206:80,False,30,403.0,unknown,Status 403 ou tempo de resposta 30ms,2025-10-12T06:14:03.896200,scraped
162.159.242.71:80,False,56,403.0,unknown,Status 403 ou tempo de resposta 56ms,2025-10-12T06:14:03.896201,scraped
104.18.14.232:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896202,scraped
104.25.245.114:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896203,scraped
104.26.10.171:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896204,scraped
62.210.37.74:8012,False,5899,,unknown,Timeout,2025-10-12T06:14:03.896205,scraped
66.235.200.100:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896206,scraped
141.101.120.35:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896206,scraped
45.131.211.163:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896207,scraped
172.67.75.29:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.896208,scraped
23.227.60.151:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896209,scraped
185.176.24.60:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896210,scraped
216.205.52.246:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896211,scraped
45.131.4.182:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896211,scraped
45.131.4.37:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896212,scraped
104.238.70.249:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896213,scraped
23.227.39.13:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896214,scraped
62.72.166.230:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896215,scraped
103.160.204.102:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896216,scraped
185.162.230.209:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896217,scraped
104.25.1.141:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896218,scraped
185.148.106.38:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896219,scraped
172.64.32.96:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896220,scraped
104.26.8.81:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896221,scraped
104.19.35.4:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896222,scraped
185.148.104.190:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896223,scraped
104.21.126.31:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896223,scraped
185.170.166.52:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896224,scraped
31.43.179.239:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896225,scraped
159.246.55.157:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896226,scraped
172.67.138.108:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896227,scraped
155.50.209.50:3128,False,5896,,unknown,Timeout,2025-10-12T06:14:03.896228,scraped
104.27.17.112:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896229,scraped
45.85.118.232:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896230,scraped
216.205.52.148:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896231,scraped
104.18.76.69:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896232,scraped
104.21.64.149:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896233,scraped
198.199.86.11:3128,True,242,200.0,elite,,2025-10-12T06:14:03.896234,scraped
185.193.30.18:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896235,scraped
185.162.231.74:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896236,scraped
31.43.179.49:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896237,scraped
104.18.85.87:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896238,scraped
45.80.108.254:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896238,scraped
190.97.232.248:999,False,5895,,unknown,Timeout,2025-10-12T06:14:03.896239,scraped
5.10.244.83:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896240,scraped
45.80.110.225:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896241,scraped
162.159.130.11:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896242,scraped
45.131.209.122:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896243,scraped
104.21.13.61:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896243,scraped
172.67.153.77:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896244,scraped
104.19.165.157:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896245,scraped
145.40.97.148:10013,False,5894,,unknown,Timeout,2025-10-12T06:14:03.896246,scraped
141.101.121.193:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896247,scraped
23.227.39.32:80,False,36,403.0,unknown,Status 403 ou tempo de resposta 36ms,2025-10-12T06:14:03.896248,scraped
94.231.192.97:8080,False,5893,,unknown,Timeout,2025-10-12T06:14:03.896249,scraped
104.17.99.174:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896250,scraped
141.101.120.230:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896251,scraped
188.114.96.69:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896252,scraped
104.17.110.238:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896253,scraped
104.21.18.35:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896253,scraped
104.25.1.245:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896254,scraped
184.168.47.136:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896255,scraped
104.21.2.246:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896256,scraped
45.131.209.201:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896257,scraped
110.49.53.69:8081,False,5890,,unknown,Timeout,2025-10-12T06:14:03.896258,scraped
185.162.230.12:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896259,scraped
198.41.207.223:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896260,scraped
62.72.166.211:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896260,scraped
104.27.6.70:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896261,scraped
104.16.241.144:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896262,scraped
112.221.46.117:4153,False,5890,,unknown,Timeout,2025-10-12T06:14:03.896263,scraped
45.194.53.30:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896264,scraped
104.16.105.146:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896265,scraped
154.83.2.172:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896266,scraped
173.245.49.135:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896267,scraped
112.78.44.238:1111,False,5895,,unknown,Timeout,2025-10-12T06:14:03.896268,scraped
46.254.92.45:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896269,scraped
31.12.75.81:80,False,24,403.0,unknown,Status 403 ou tempo de resposta 24ms,2025-10-12T06:14:03.896270,scraped
104.21.16.238:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.896271,scraped
108.162.198.142:80,False,38,403.0,unknown,Status 403 ou tempo de resposta 38ms,2025-10-12T06:14:03.896272,scraped
185.176.24.103:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896273,scraped
160.153.1.9:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896274,scraped
209.46.30.4:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896275,scraped
104.25.1.63:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896276,scraped
104.27.10.219:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896277,scraped
154.194.12.7:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896278,scraped
104.24.131.35:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896279,scraped
104.16.197.61:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896280,scraped
192.200.160.189:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896281,scraped
104.24.207.193:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896282,scraped
45.196.29.235:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896283,scraped
104.20.15.101:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896283,scraped
103.160.204.55:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896284,scraped
172.67.181.14:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896285,scraped
45.194.53.23:80,False,33,403.0,unknown,Status 403 ou tempo de resposta 33ms,2025-10-12T06:14:03.896286,scraped
172.67.163.208:80,False,32,403.0,unknown,Status 403 ou tempo de resposta 32ms,2025-10-12T06:14:03.896287,scraped
104.24.47.96:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896288,scraped
141.193.213.169:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896289,scraped
195.245.221.124:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896290,scraped
104.18.14.76:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896291,scraped
104.18.93.114:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896292,scraped
172.67.182.84:80,False,25,403.0,unknown,Status 403 ou tempo de resposta 25ms,2025-10-12T06:14:03.896293,scraped
202.137.144.228:8080,False,5893,,unknown,Timeout,2025-10-12T06:14:03.896294,scraped
104.16.0.149:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896295,scraped
46.254.92.21:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896296,scraped
45.159.218.40:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896297,scraped
172.67.249.201:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896298,scraped
104.254.140.2:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896299,scraped
45.12.30.75:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896300,scraped
188.42.89.239:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896301,scraped
188.114.99.226:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896302,scraped
103.169.142.7:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896303,scraped
172.67.126.178:80,False,26,403.0,unknown,Status 403 ou tempo de resposta 26ms,2025-10-12T06:14:03.896304,scraped
31.25.141.148:8080,False,238,,unknown,"Cannot connect to host 31.25.141.148:8080 ssl:default [Connect call failed ('31.25.141.148', 8080)]",2025-10-12T06:14:03.896305,scraped
159.112.235.61:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896306,scraped
206.238.236.17:80,False,5891,,unknown,Timeout,2025-10-12T06:14:03.896307,scraped
45.41.171.245:6281,False,301,407.0,unknown,Status 407 ou tempo de resposta 301ms,2025-10-12T06:14:03.896308,scraped
107.172.163.34:6550,False,376,407.0,unknown,Status 407 ou tempo de resposta 376ms,2025-10-12T06:14:03.896309,scraped
104.17.139.69:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896310,scraped
195.245.221.249:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896311,scraped
104.27.197.137:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896311,scraped
5.10.245.127:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896313,scraped
185.148.104.109:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896313,scraped
91.193.59.144:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896314,scraped
172.67.129.96:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896315,scraped
104.16.92.188:80,False,30,403.0,unknown,Status 403 ou tempo de resposta 30ms,2025-10-12T06:14:03.896316,scraped
141.193.213.45:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896317,scraped
154.197.75.19:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896318,scraped
216.24.57.146:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896319,scraped
82.23.203.76:5384,False,420,407.0,unknown,Status 407 ou tempo de resposta 420ms,2025-10-12T06:14:03.896320,scraped
104.17.16.165:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896321,scraped
206.238.239.56:80,False,27,403.0,unknown,Status 403 ou tempo de resposta 27ms,2025-10-12T06:14:03.896322,scraped
104.18.85.6:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896322,scraped
141.193.213.115:80,False,23,403.0,unknown,Status 403 ou tempo de resposta 23ms,2025-10-12T06:14:03.896323,scraped
5.10.245.199:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896324,scraped
206.238.239.25:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896325,scraped
45.12.31.104:80,False,22,403.0,unknown,Status 403 ou tempo de resposta 22ms,2025-10-12T06:14:03.896326,scraped
199.34.228.248:80,False,18,403.0,unknown,Status 403 ou tempo de resposta 18ms,2025-10-12T06:14:03.896327,scraped
104.27.2.43:80,False,20,403.0,unknown,Status 403 ou tempo de resposta 20ms,2025-10-12T06:14:03.896328,scraped
185.221.160.80:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896329,scraped
104.21.20.188:80,False,21,403.0,unknown,Status 403 ou tempo de resposta 21ms,2025-10-12T06:14:03.896330,scraped
104.16.186.230:80,False,19,403.0,unknown,Status 403 ou tempo de resposta 19ms,2025-10-12T06:14:03.896331,scraped
114.130.175.18:8080,False,5889,,unknown,Timeout,2025-10-12T06:14:03.896332,scraped
